image_id,file_name,species_id,species_name,img_area,total_annotations,total_annotated_area,total_density_%,Clase_8_count,Clase_8_area_sum,Clase_8_area_mean,Clase_8_area_std,Clase_8_density_%,Clase_56_count,Clase_56_area_sum,Clase_56_area_mean,Clase_56_area_std,Clase_56_density_%,Clase_58_count,Clase_58_area_sum,Clase_58_area_mean,Clase_58_area_std,Clase_58_density_%,Clase_79_count,Clase_79_area_sum,Clase_79_area_mean,Clase_79_area_std,Clase_79_density_%,Clase_81_count,Clase_81_area_sum,Clase_81_area_mean,Clase_81_area_std,Clase_81_density_%,Clase_82_count,Clase_82_area_sum,Clase_82_area_mean,Clase_82_area_std,Clase_82_density_%,Clase_83_count,Clase_83_area_sum,Clase_83_area_mean,Clase_83_area_std,Clase_83_density_%,Clase_84_count,Clase_84_area_sum,Clase_84_area_mean,Clase_84_area_std,Clase_84_density_%,Clase_85_count,Clase_85_area_sum,Clase_85_area_mean,Clase_85_area_std,Clase_85_density_%,Clase_86_count,Clase_86_area_sum,Clase_86_area_mean,Clase_86_area_std,Clase_86_density_%,Clase_89_count,Clase_89_area_sum,Clase_89_area_mean,Clase_89_area_std,Clase_89_density_%,Clase_10_count,Clase_10_area_sum,Clase_10_area_mean,Clase_10_area_std,Clase_10_density_%,Clase_V1_count,Clase_V1_area_sum,Clase_V1_area_mean,Clase_V1_area_std,Clase_V1_density_%,Clase_radio_count,Clase_radio_area_sum,Clase_radio_area_mean,Clase_radio_area_std,Clase_radio_density_%
629,0045-6.jpg,0045,Anopyxis klaineana (Pierre) Engl.,2250000,28,204494.83999999997,9.088659555555555,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,13213.64,6606.82,1773.7066499283362,0.587272888888889,4,57957.17,14489.2925,1423.4103881962499,2.575874222222222,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,133324.03000000003,6060.183181818183,2761.4333329448527,5.925512444444445,0,0.0,0.0,0.0,0.0
630,0045-7.jpg,0045,Anopyxis klaineana (Pierre) Engl.,2250000,33,240401.04,10.684490666666665,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,37827.740000000005,12609.246666666668,834.0558759659527,1.6812328888888888,3,42698.62,14232.873333333335,2970.6481434921457,1.8977164444444448,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,159874.68000000002,5921.284444444445,2315.747420676917,7.105541333333334,0,0.0,0.0,0.0,0.0
631,0045-8.jpg,0045,Anopyxis klaineana (Pierre) Engl.,2250000,32,186778.28999999998,8.301257333333334,0,0.0,0.0,0.0,0.0,1,4834.41,4834.41,0.0,0.21486266666666665,0,0.0,0.0,0.0,0.0,3,23491.86,7830.62,5778.096238528742,1.0440826666666667,3,25196.67,8398.89,6028.787908684464,1.1198519999999998,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,133255.35,5330.213999999999,1843.9253054692863,5.922459999999999,0,0.0,0.0,0.0,0.0
632,0045-9.jpg,0045,Anopyxis klaineana (Pierre) Engl.,2250000,42,267138.35000000003,11.872815555555553,0,0.0,0.0,0.0,0.0,1,6082.18,6082.18,0.0,0.2703191111111111,0,0.0,0.0,0.0,0.0,5,14908.79,2981.7580000000003,1242.4835451505987,0.6626128888888888,1,14007.57,14007.57,0.0,0.6225586666666666,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,232139.81,6632.566,2932.0784805795433,10.317324888888889,0,0.0,0.0,0.0,0.0
633,0071-3.jpg,0071,Baikiaea plurijuga Harms,2250000,12,13786.57,0.6127364444444445,0,0.0,0.0,0.0,0.0,11,12536.66,1139.6963636363637,209.76469914038094,0.557184888888889,1,1249.91,1249.91,0.0,0.055551555555555555,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
634,0085-12.jpg,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,2250000,49,154930.82,6.885814222222223,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,50011.38,2381.4942857142855,1459.9463454852423,2.2227280000000005,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,17490.15,17490.15,0.0,0.77734,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,87429.29000000001,3238.121851851852,1785.9241470649072,3.8857462222222234,0,0.0,0.0,0.0,0.0
635,0085-2.jpg,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,2250000,60,159802.78999999995,7.102346222222224,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,29847.609999999997,1989.8406666666665,1252.7212260256622,1.3265604444444448,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,9588.36,4794.18,328.4935262680228,0.42614933333333327,0,0.0,0.0,0.0,0.0,2,3098.49,1549.245,1109.132341630159,0.13771066666666668,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,117268.33,2860.2031707317074,1477.2261185164564,5.211925777777777,0,0.0,0.0,0.0,0.0
636,0085-3.jpg,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,2250000,59,155214.11,6.898404888888887,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,23583.06,2143.9145454545455,1208.5988666250157,1.048136,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1704.81,1704.81,0.0,0.07576933333333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,129926.23999999998,2764.388085106383,1744.8969768998052,5.774499555555555,0,0.0,0.0,0.0,0.0
637,0085-4.jpg,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,2250000,35,117966.78,5.242968000000001,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,12884.26,3221.065,1779.0270719600271,0.5726337777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2002.0,2002.0,0.0,0.08897777777777778,0,0.0,0.0,0.0,0.0,1,1583.58,1583.58,0.0,0.07038133333333334,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,101496.93999999999,3499.89448275862,1620.0882412400217,4.510975111111112,0,0.0,0.0,0.0,0.0
638,0085-5.jpg,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,2250000,62,205279.12,9.12351644444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,24317.99,2210.7263636363637,1425.4161591287836,1.0807995555555554,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,15812.16,15812.16,0.0,0.7027626666666666,0,0.0,0.0,0.0,0.0,3,5929.83,1976.61,630.2949695975688,0.263548,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,159219.13999999996,3387.641276595745,1610.4678962306696,7.076406222222225,0,0.0,0.0,0.0,0.0
639,0085-6.jpg,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,2250000,64,153135.91,6.806040444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,24986.389999999996,1922.03,948.2357999288294,1.1105062222222224,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,5648.73,5648.73,0.0,0.25105466666666665,0,0.0,0.0,0.0,0.0,4,4191.75,1047.9375,1109.342342843272,0.18630000000000002,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,118309.04000000001,2571.9356521739132,1684.4550222861758,5.258179555555555,0,0.0,0.0,0.0,0.0
640,0085-7.jpg,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,2250000,54,123719.57,5.4986475555555545,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,23826.600000000002,2166.054545454546,1293.19446390219,1.05896,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,15565.39,7782.695,1449.0102870752846,0.6917951111111111,0,0.0,0.0,0.0,0.0,3,7667.9,2555.9666666666667,2966.281008760521,0.3407955555555555,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,76659.68000000001,2017.3600000000006,1533.9817324240894,3.4070968888888893,0,0.0,0.0,0.0,0.0
641,0085-8.jpg,0085,Bobgunnia fistuloides (Harms) J.H. Kirkbr. & Wiersema,2250000,49,115825.26999999999,5.147789777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,66603.54000000001,2664.1416,1204.5195279400828,2.9601573333333335,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,49221.729999999996,2050.9054166666665,1592.4798422612812,2.1876324444444446,0,0.0,0.0,0.0,0.0
642,0095-1.jpg,0095,Brosimum alicastrum Swartz,2250000,50,117096.63999999998,5.2042951111111115,0,0.0,0.0,0.0,0.0,9,17112.5,1901.388888888889,410.1770204571572,0.7605555555555555,0,0.0,0.0,0.0,0.0,9,34020.07,3780.007777777778,1724.8194410921524,1.512003111111111,2,9177.44,4588.72,174.48566932559262,0.40788622222222226,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,56786.63000000002,1892.8876666666667,624.4823071107521,2.523850222222222,0,0.0,0.0,0.0,0.0
643,0095-2.jpg,0095,Brosimum alicastrum Swartz,2250000,48,124643.31000000003,5.539702666666667,0,0.0,0.0,0.0,0.0,16,31510.58,1969.41125,674.9621544044772,1.400470222222222,0,0.0,0.0,0.0,0.0,3,17140.39,5713.463333333333,1926.7458358676508,0.7617951111111111,6,32258.39,5376.3983333333335,1774.44414441725,1.4337062222222223,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,43733.95,1901.4760869565216,602.4976922229595,1.9437311111111113,0,0.0,0.0,0.0,0.0
644,0095-4.jpg,0095,Brosimum alicastrum Swartz,2250000,51,85388.67,3.7950519999999996,0,0.0,0.0,0.0,0.0,3,4864.45,1621.4833333333333,197.92357674954573,0.21619777777777777,0,0.0,0.0,0.0,0.0,5,23149.600000000002,4629.92,1639.3833417324945,1.028871111111111,1,2555.61,2555.61,0.0,0.11358266666666667,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,54819.01000000001,1305.2145238095236,359.9123694985494,2.4364004444444443,0,0.0,0.0,0.0,0.0
645,0095-5.jpg,0095,Brosimum alicastrum Swartz,2250000,73,120748.71999999997,5.366609777777779,0,0.0,0.0,0.0,0.0,3,5311.85,1770.6166666666668,725.9735270885112,0.23608222222222222,0,0.0,0.0,0.0,0.0,16,50124.04000000001,3132.7525,1241.3798305299902,2.227735111111111,2,4910.58,2455.29,1307.143453565828,0.218248,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52,60402.24999999998,1161.5817307692307,371.18486918600547,2.6845444444444446,0,0.0,0.0,0.0,0.0
646,0095-6.jpg,0095,Brosimum alicastrum Swartz,2250000,34,52260.159999999996,2.3226737777777773,0,0.0,0.0,0.0,0.0,5,7783.76,1556.752,334.0814409242153,0.3459448888888889,0,0.0,0.0,0.0,0.0,3,9389.88,3129.9599999999996,1868.6705200221895,0.41732800000000003,1,4776.48,4776.48,0.0,0.21228799999999998,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,30310.04,1212.4016,299.8388333988778,1.3471128888888888,0,0.0,0.0,0.0,0.0
647,0095-7.jpg,0095,Brosimum alicastrum Swartz,2250000,94,154045.73000000004,6.846476888888888,0,0.0,0.0,0.0,0.0,71,122166.09000000001,1720.6491549295772,498.9416647944398,5.4296039999999985,0,0.0,0.0,0.0,0.0,1,71.88,71.88,0.0,0.0031946666666666664,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,31807.76,1445.8072727272727,592.8104187936502,1.4136782222222222,0,0.0,0.0,0.0,0.0
648,0095-8.jpg,0095,Brosimum alicastrum Swartz,2250000,46,73249.0,3.2555111111111104,0,0.0,0.0,0.0,0.0,8,14289.740000000002,1786.2175,186.37585326047852,0.6350995555555556,0,0.0,0.0,0.0,0.0,3,8829.84,2943.28,2094.111327293752,0.39243733333333336,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,50129.419999999984,1432.2691428571427,382.8987787482362,2.227974222222222,0,0.0,0.0,0.0,0.0
649,0095-9.jpg,0095,Brosimum alicastrum Swartz,2250000,67,122249.69,5.4333195555555545,0,0.0,0.0,0.0,0.0,2,3272.3,1636.15,430.91087245508197,0.14543555555555554,0,0.0,0.0,0.0,0.0,17,59785.37000000002,3516.7864705882353,1115.1886669749047,2.657127555555556,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,59192.01999999999,1233.1670833333335,361.6364435066841,2.630756444444444,0,0.0,0.0,0.0,0.0
650,0096-1.jpg,0096,Brosimum guianense (Aubl.) Huber ex Ducke,2250000,24,185553.06000000003,8.246802666666666,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,147725.33000000002,9232.833125000001,6650.636405564727,6.565570222222222,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,37827.73,4728.4662499999995,1776.6318021866746,1.6812324444444446,0,0.0,0.0,0.0,0.0
651,0096-12.jpg,0096,Brosimum guianense (Aubl.) Huber ex Ducke,2250000,26,235388.52999999997,10.461712444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,197134.86,10951.936666666666,5802.979767793744,8.761549333333335,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,38253.67,4781.70875,1470.2996457519175,1.700163111111111,0,0.0,0.0,0.0,0.0
652,0096-13.jpg,0096,Brosimum guianense (Aubl.) Huber ex Ducke,2250000,30,207823.97999999998,9.236621333333332,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,168566.09999999998,9364.783333333333,5820.719400840213,7.491826666666666,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,39257.880000000005,3271.4900000000002,2353.2604243049686,1.7447946666666665,0,0.0,0.0,0.0,0.0
653,0096-2.jpg,0096,Brosimum guianense (Aubl.) Huber ex Ducke,2250000,28,254058.84999999998,11.291504444444445,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20,210339.90999999997,10516.995499999999,6624.7886789935255,9.348440444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,43718.94,5464.8675,1637.7209129130815,1.9430640000000001,0,0.0,0.0,0.0,0.0
654,0096-4.jpg,0096,Brosimum guianense (Aubl.) Huber ex Ducke,2250000,16,152719.6,6.787537777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,11744.849999999999,5872.424999999999,553.0494267694345,0.5219933333333333,0,0.0,0.0,0.0,0.0,11,127460.70999999998,11587.337272727273,5952.344963407431,5.664920444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,13514.039999999999,4504.679999999999,3823.636251488888,0.6006239999999999,0,0.0,0.0,0.0,0.0
655,0096-5.jpg,0096,Brosimum guianense (Aubl.) Huber ex Ducke,2250000,23,269138.23,11.96169911111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,10862.939999999999,5431.469999999999,682.0186325900485,0.4827973333333333,0,0.0,0.0,0.0,0.0,15,231963.89,15464.259333333333,8511.603795612087,10.309506222222224,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,26311.4,4385.233333333334,3059.505632560049,1.1693955555555555,0,0.0,0.0,0.0,0.0
656,0096-6.jpg,0096,Brosimum guianense (Aubl.) Huber ex Ducke,2250000,26,270443.8999999999,12.01972888888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,7147.55,7147.55,0.0,0.3176688888888889,1,626.56,626.56,0.0,0.02784711111111111,19,245193.59,12904.925789473682,7744.075818919271,10.897492888888891,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,17476.199999999997,3495.2399999999993,3831.6343678187773,0.7767200000000001,0,0.0,0.0,0.0,0.0
657,0096-7.jpg,0096,Brosimum guianense (Aubl.) Huber ex Ducke,2250000,26,226413.85000000006,10.06283777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,175185.80000000002,10949.1125,8016.053167694186,7.786035555555557,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10,51228.049999999996,5122.804999999999,2370.2743211669263,2.2768022222222224,0,0.0,0.0,0.0,0.0
658,0096-8.jpg,0096,Brosimum guianense (Aubl.) Huber ex Ducke,2250000,29,312377.57,13.883447555555556,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,7156.13,7156.13,0.0,0.31805022222222223,1,4257.2,4257.2,0.0,0.18920888888888887,21,240996.47999999998,11476.02285714286,6488.434996936582,10.710954666666668,1,42450.79,42450.79,0.0,1.886701777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,17516.97,3503.3940000000002,2165.7934178794617,0.778532,0,0.0,0.0,0.0,0.0
659,0096-9.jpg,0096,Brosimum guianense (Aubl.) Huber ex Ducke,2250000,27,319290.1599999999,14.190673777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,13621.33,6810.665,1872.3268327004241,0.6053924444444445,0,0.0,0.0,0.0,0.0,23,300076.95999999996,13046.824347826085,7526.236340612283,13.336753777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,5591.87,2795.935,1376.1782886130707,0.24852755555555556,0,0.0,0.0,0.0,0.0
660,0157-4.jpg,0157,Ceriops tagal (Perr.) C.B. Robinson,2250000,15,10399.46,0.46219822222222223,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,10399.46,693.2973333333333,223.6409179104073,0.46219822222222223,0,0.0,0.0,0.0,0.0
661,0157-5.jpg,0157,Ceriops tagal (Perr.) C.B. Robinson,2250000,35,31807.78,1.413679111111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,12582.779999999999,1797.5399999999997,836.1262548004737,0.5592346666666665,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,19225.0,686.6071428571429,204.52462602531182,0.8544444444444443,0,0.0,0.0,0.0,0.0
662,0158-10.jpg,0158,"Chlorocardium rodiei (R.H.Schomb.) Rohwer, H.G.Richt. & van der Werff",2250000,174,585529.5,26.023533333333354,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62,287681.95999999996,4640.031612903225,3398.020084491919,12.785864888888891,52,114250.33000000005,2197.121730769231,2786.794979982167,5.077792444444445,0,0.0,0.0,0.0,0.0,4,58182.48,14545.62,1947.1505085979697,2.585888,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56,125414.73,2239.54875,918.8608548930423,5.573987999999999,0,0.0,0.0,0.0,0.0
663,0158-2.jpg,0158,"Chlorocardium rodiei (R.H.Schomb.) Rohwer, H.G.Richt. & van der Werff",2250000,209,766846.7000000002,34.08207555555557,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78,407192.54,5220.417179487178,3292.3096794842536,18.097446222222217,62,185706.47999999998,2995.2658064516127,3073.609884747606,8.253621333333331,0,0.0,0.0,0.0,0.0,1,8612.04,8612.04,0.0,0.3827573333333334,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68,165335.64,2431.406470588235,992.1180960228545,7.348250666666664,0,0.0,0.0,0.0,0.0
664,0158-3.jpg,0158,"Chlorocardium rodiei (R.H.Schomb.) Rohwer, H.G.Richt. & van der Werff",2250000,194,716471.6999999997,31.843186666666657,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,395381.2399999999,5491.406111111111,3268.5523941106767,17.572499555555556,54,161590.22000000006,2992.411481481481,2782.751298116232,7.181787555555555,0,0.0,0.0,0.0,0.0,1,4196.05,4196.05,0.0,0.1864911111111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67,155304.18999999997,2317.9729850746266,777.5220547179176,6.902408444444443,0,0.0,0.0,0.0,0.0
665,0158-4.jpg,0158,"Chlorocardium rodiei (R.H.Schomb.) Rohwer, H.G.Richt. & van der Werff",2250000,171,627052.1800000002,27.868985777777766,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64,351418.7200000001,5490.9175,3580.818572433643,15.618609777777777,55,153215.28,2785.7323636363635,3444.4476210696625,6.809567999999998,0,0.0,0.0,0.0,0.0,2,13875.61,6937.805,810.9878384106631,0.6166937777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,108542.56999999996,2170.8514,885.7913078308075,4.824114222222222,0,0.0,0.0,0.0,0.0
